network,strategy,null_model,fraction_removed,lcc_real,lcc_null,delta,delta_std
AS Internet,random failure,BA,0.5599812558575445,0.267895970009372,0.3067760074976569,-0.03888003748828489,0.037251956291052817
AS Internet,random failure,BA,0.5699156513589503,0.2555201499531396,0.2934536082474226,-0.03793345829428302,0.03547631248734565
AS Internet,random failure,BA,0.5799437675726336,0.2453327085285848,0.2799484536082474,-0.034615745079662585,0.03697292878991914
AS Internet,random failure,BA,0.5899718837863168,0.2359700093720712,0.2667338331771322,-0.030763823805060986,0.03783172201627639
AS Internet,random failure,BA,0.6,0.2236176194939081,0.2533692596063731,-0.029751640112464978,0.03741488215630034
AS Internet,random failure,BA,0.6099343955014058,0.2138566073102155,0.2402624179943767,-0.0264058106841612,0.03693432884165961
AS Internet,random failure,BA,0.619962511715089,0.2052905342080599,0.2279287722586691,-0.02263823805060919,0.0353832675561892
AS Internet,random failure,BA,0.6299906279287723,0.195360824742268,0.2149484536082474,-0.019587628865979395,0.03486018712051586
AS Internet,random failure,BA,0.6399250234301781,0.1834676663542643,0.2025210871602624,-0.01905342080599809,0.03038944207220473
AS Internet,random failure,BA,0.6499531396438613,0.1745454545454545,0.1890112464854733,-0.01446579194001879,0.030241137957043047
AS Internet,random failure,BA,0.6599812558575445,0.1655998125585754,0.1755388940955951,-0.009939081537019695,0.029532100971424963
AS Internet,random failure,BA,0.6699156513589504,0.1573851921274602,0.1633364573570759,-0.005951265229615699,0.028484046567707224
AS Internet,random failure,BA,0.6799437675726335,0.1490346766635426,0.1515698219306466,-0.002535145267104022,0.027677845919803556
AS Internet,random failure,BA,0.6899718837863168,0.1377038425492033,0.1388659793814433,-0.0011621368322400072,0.027236635409980496
AS Internet,random failure,BA,0.7,0.1299812558575445,0.1281396438612933,0.0018416119962511857,0.02673470630149934
AS Internet,random failure,BA,0.7099343955014058,0.1224789128397376,0.1167197750702905,0.005759137769447101,0.02614978638530373
AS Internet,random failure,BA,0.7199625117150891,0.1155857544517338,0.1049015932521087,0.010684161199625106,0.025500098647071857
AS Internet,random failure,BA,0.7299906279287722,0.1054123711340206,0.0931724461105904,0.012239925023430201,0.026896867195999874
AS Internet,random failure,BA,0.7399250234301781,0.098767572633552,0.0822305529522024,0.016537019681349602,0.025626517524651754
AS Internet,random failure,BA,0.7499531396438613,0.0903139643861293,0.0737207122774133,0.01659325210871601,0.0231190718647581
AS Internet,random failure,BA,0.7599812558575445,0.0841565135895033,0.0654076850984067,0.01874882849109659,0.022318488651194728
AS Internet,random failure,BA,0.7699156513589503,0.0785473289597001,0.0574461105904404,0.021101218369259697,0.02169105854172901
AS Internet,random failure,BA,0.7799437675726335,0.0717478912839737,0.0504592314901593,0.021288659793814398,0.022649503654835958
AS Internet,random failure,BA,0.7899718837863168,0.0664995313964386,0.042099343955014,0.024400187441424602,0.023745563852988996
AS Internet,random failure,BA,0.8,0.0609840674789128,0.0341705716963448,0.026813495782568003,0.02255539408989722
AS Internet,random failure,BA,0.8099343955014058,0.0547469540768509,0.0276007497656982,0.0271462043111527,0.020968672107649265
AS Internet,random failure,BA,0.819962511715089,0.0484161199625117,0.0223945641986879,0.0260215557638238,0.018561146907141533
AS Internet,random failure,BA,0.8299906279287722,0.0417806935332708,0.0188659793814433,0.022914714151827505,0.01718191559321342
AS Internet,random failure,BA,0.839925023430178,0.0375117150890346,0.0134723523898781,0.024039362699156498,0.016076032368477114
AS Internet,random failure,BA,0.8499531396438613,0.0325679475164011,0.0109090909090909,0.021658856607310203,0.014373008557087218
AS Internet,random failure,BA,0.8599812558575445,0.0275164011246485,0.0085051546391752,0.0190112464854733,0.0138248145073276
AS Internet,random failure,BA,0.8699156513589503,0.0236410496719775,0.0067994376757263,0.0168416119962512,0.013222074442924796
AS Internet,random failure,BA,0.8799437675726336,0.0205951265229615,0.004311152764761,0.0162839737582005,0.01175654800795524
AS Internet,random failure,BA,0.8899718837863168,0.0178912839737582,0.0032849109653233,0.014606373008434901,0.010650581695648444
AS Internet,random failure,BA,0.9,0.0145548266166822,0.002642924086223,0.0119119025304592,0.009569967820311349
AS Internet,random failure,BA,0.9099343955014058,0.0111715089034676,0.0021040299906279,0.0090674789128397,0.0074631984047265005
AS Internet,random failure,BA,0.919962511715089,0.0088191190253045,0.0017197750702905,0.007099343955014,0.006817573089474676
AS Internet,random failure,BA,0.9299906279287724,0.0063823805060918,0.0014011246485473,0.0049812558575445,0.004310477820928388
AS Internet,random failure,BA,0.939925023430178,0.0046766635426429,0.0009372071227741,0.0037394564198688003,0.003299301870408024
AS Internet,random failure,BA,0.9499531396438612,0.003223992502343,0.0007638238050609,0.0024601686972820997,0.002178613502657296
AS Internet,random failure,BA,0.9599812558575446,0.0021508903467666,0.0005670103092783,0.0015838800374883002,0.0015754978590419133
AS Internet,random failure,BA,0.9699156513589504,0.0011012183692596,0.000360824742268,0.0007403936269916001,0.0009202543592300026
AS Internet,random failure,BA,0.9799437675726336,0.0005529522024367,0.0002671040299906,0.0002858481724461,0.0004743555137224959
AS Internet,random failure,BA,0.9899718837863168,0.000215557638238,0.0002061855670103,9.372071227700012e-06,0.0002309031864058499
AS Internet,random failure,BA,1.0,0.0,0.0,0.0,0.0
AS Internet,degree-targeted attack,BA,0.0,1.0,1.0,0.0,0.0
AS Internet,degree-targeted attack,BA,0.0099343955014058,0.4221180880974695,0.9737582005623244,-0.5516401124648549,0.0
AS Internet,degree-targeted attack,BA,0.019962511715089,0.1967197750702905,0.9443298969072164,-0.7476101218369259,0.0
AS Internet,degree-targeted attack,BA,0.0299906279287722,0.0218369259606373,0.9139643861293346,-0.8921274601686973,0.0
AS Internet,degree-targeted attack,BA,0.039925023430178,0.0038425492033739,0.8830365510777882,-0.8791940018744143,0.0
AS Internet,degree-targeted attack,BA,0.0499531396438612,0.0022492970946579,0.8452671040299906,-0.8430178069353327,0.0
AS Internet,degree-targeted attack,BA,0.0599812558575445,0.0009372071227741,0.8064667291471416,-0.8055295220243675,0.0
AS Internet,degree-targeted attack,BA,0.0699156513589503,0.0005623242736644,0.7597000937207122,-0.7591377694470478,0.0
AS Internet,degree-targeted attack,BA,0.0799437675726335,0.0005623242736644,0.7128397375820056,-0.7122774133083412,0.0
AS Internet,degree-targeted attack,BA,0.0899718837863167,0.0003748828491096,0.6466729147141518,-0.6462980318650422,0.0
AS Internet,degree-targeted attack,BA,0.1,0.0001874414245548,0.5783505154639176,-0.5781630740393627,0.0
AS Internet,degree-targeted attack,BA,0.1099343955014058,0.0001874414245548,0.4932521087160262,-0.4930646672914714,0.0
AS Internet,degree-targeted attack,BA,0.119962511715089,0.0001874414245548,0.3695407685098407,-0.3693533270852859,0.0
AS Internet,degree-targeted attack,BA,0.1299906279287722,0.0001874414245548,0.2490159325210871,-0.24882849109653232,0.0
AS Internet,degree-targeted attack,BA,0.139925023430178,0.0001874414245548,0.0711340206185567,-0.0709465791940019,0.0
AS Internet,degree-targeted attack,BA,0.1499531396438612,9.372071227741332e-05,0.0139643861293345,-0.013870665417057088,0.0
AS Internet,degree-targeted attack,BA,0.1599812558575445,9.372071227741332e-05,0.0076850984067478,-0.007591377694470386,0.0
AS Internet,degree-targeted attack,BA,0.1699156513589503,9.372071227741332e-05,0.0070290534208059,-0.0069353327085284865,0.0
AS Internet,degree-targeted attack,BA,0.1799437675726335,9.372071227741332e-05,0.003186504217432,-0.0030927835051545866,0.0
AS Internet,degree-targeted attack,BA,0.1899718837863167,9.372071227741332e-05,0.0030927835051546,-0.0029990627928771865,0.0
AS Internet,degree-targeted attack,BA,0.2,9.372071227741332e-05,0.001593252108716,-0.0014995313964385867,0.0
AS Internet,degree-targeted attack,BA,0.2099343955014058,9.372071227741332e-05,0.0013120899718837,-0.0012183692596062867,0.0
AS Internet,degree-targeted attack,BA,0.219962511715089,9.372071227741332e-05,0.0010309278350515,-0.0009372071227740867,0.0
AS Internet,degree-targeted attack,BA,0.2299906279287722,9.372071227741332e-05,0.0010309278350515,-0.0009372071227740867,0.0
AS Internet,degree-targeted attack,BA,0.239925023430178,9.372071227741332e-05,0.0008434864104967,-0.0007497656982192866,0.0
AS Internet,degree-targeted attack,BA,0.2499531396438613,9.372071227741332e-05,0.0007497656982193,-0.0006560449859418867,0.0
AS Internet,degree-targeted attack,BA,0.2599812558575445,9.372071227741332e-05,0.0007497656982193,-0.0006560449859418867,0.0
AS Internet,degree-targeted attack,BA,0.2699156513589503,9.372071227741332e-05,0.0007497656982193,-0.0006560449859418867,0.0
AS Internet,degree-targeted attack,BA,0.2799437675726335,9.372071227741332e-05,0.0007497656982193,-0.0006560449859418867,0.0
AS Internet,degree-targeted attack,BA,0.2899718837863168,9.372071227741332e-05,0.0006560449859418,-0.0005623242736643867,0.0
AS Internet,degree-targeted attack,BA,0.3,9.372071227741332e-05,0.000468603561387,-0.00037488284910958667,0.0
AS Internet,degree-targeted attack,BA,0.3099343955014058,9.372071227741332e-05,0.0002811621368322,-0.00018744142455478667,0.0
AS Internet,degree-targeted attack,BA,0.319962511715089,9.372071227741332e-05,0.0001874414245548,-9.372071227738668e-05,0.0
AS Internet,degree-targeted attack,BA,0.3299906279287722,9.372071227741332e-05,0.0001874414245548,-9.372071227738668e-05,0.0
AS Internet,degree-targeted attack,BA,0.339925023430178,9.372071227741332e-05,0.0001874414245548,-9.372071227738668e-05,0.0
AS Internet,degree-targeted attack,BA,0.3499531396438612,9.372071227741332e-05,0.0001874414245548,-9.372071227738668e-05,0.0
AS Internet,degree-targeted attack,BA,0.3599812558575445,9.372071227741332e-05,0.0001874414245548,-9.372071227738668e-05,0.0
AS Internet,degree-targeted attack,BA,0.3699156513589503,9.372071227741332e-05,0.0001874414245548,-9.372071227738668e-05,0.0
AS Internet,degree-targeted attack,BA,0.3799437675726335,9.372071227741332e-05,0.0001874414245548,-9.372071227738668e-05,0.0
AS Internet,degree-targeted attack,BA,0.3899718837863167,9.372071227741332e-05,0.0001874414245548,-9.372071227738668e-05,0.0
AS Internet,degree-targeted attack,BA,0.4,9.372071227741332e-05,0.0001874414245548,-9.372071227738668e-05,0.0
AS Internet,degree-targeted attack,BA,0.4099343955014058,9.372071227741332e-05,0.0001874414245548,-9.372071227738668e-05,0.0
AS Internet,degree-targeted attack,BA,0.419962511715089,9.372071227741332e-05,0.0001874414245548,-9.372071227738668e-05,0.0
AS Internet,degree-targeted attack,BA,0.4299906279287722,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.4399250234301781,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.4499531396438613,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.4599812558575445,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.4699156513589503,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.4799437675726336,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.4899718837863168,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.5,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.5099343955014058,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.519962511715089,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.5299906279287723,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.5399250234301781,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.5499531396438613,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.5599812558575445,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.5699156513589503,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.5799437675726336,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.5899718837863168,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.6,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.6099343955014058,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.619962511715089,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.6299906279287723,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.6399250234301781,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.6499531396438613,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.6599812558575445,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.6699156513589504,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.6799437675726335,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.6899718837863168,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.7,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.7099343955014058,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.7199625117150891,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.7299906279287722,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.7399250234301781,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.7499531396438613,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.7599812558575445,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.7699156513589503,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.7799437675726335,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.7899718837863168,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.8,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.8099343955014058,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.819962511715089,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.8299906279287722,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.839925023430178,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.8499531396438613,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.8599812558575445,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.8699156513589503,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.8799437675726336,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.8899718837863168,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.9,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.9099343955014058,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.919962511715089,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.9299906279287724,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.939925023430178,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.9499531396438612,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.9599812558575446,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.9699156513589504,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.9799437675726336,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,0.9899718837863168,9.372071227741332e-05,9.372071227741332e-05,0.0,0.0
AS Internet,degree-targeted attack,BA,1.0,0.0,0.0,0.0,0.0
WWW Notre Dame,random failure,BA,0.0,1.0,1.0,0.0,0.0
WWW Notre Dame,random failure,BA,0.0099991096893429,0.9816069493351834,0.9900007368088198,-0.008393787473636394,0.0028341783391023752
WWW Notre Dame,random failure,BA,0.0199982193786859,0.9629629231661904,0.9800002456029402,-0.017037322436749824,0.005333422874083462
WWW Notre Dame,random failure,BA,0.0299973290680289,0.94295426566256,0.9699940748290754,-0.027039809166515383,0.006629484162166095
WWW Notre Dame,random failure,BA,0.0399995087941202,0.9220356492667218,0.9599737818861692,-0.03793813261944745,0.00912808895056994
WWW Notre Dame,random failure,BA,0.0499986184834632,0.9043967531291348,0.9499507259101893,-0.04555397278105444,0.009082513604767764
WWW Notre Dame,random failure,BA,0.0599977281728062,0.887168934912151,0.9399201483441756,-0.0527512134320246,0.008954853630969845
WWW Notre Dame,random failure,BA,0.0699999078988975,0.8705499049823624,0.9298677735172488,-0.05931786853488641,0.008776857779932024
WWW Notre Dame,random failure,BA,0.0799990175882405,0.853057910103184,0.9198074165947768,-0.06674950649159284,0.010212316106682709
WWW Notre Dame,random failure,BA,0.0899981272775835,0.8353484031203854,0.9097278719426272,-0.07437946882224178,0.010115076855139045
WWW Notre Dame,random failure,BA,0.0999972369669265,0.8192488234084163,0.8996305210773373,-0.080381697668921,0.010481459926754
WWW Notre Dame,random failure,BA,0.1099994166930178,0.8015522105799606,0.8895020093390515,-0.08794979875909092,0.012767288744993544
WWW Notre Dame,random failure,BA,0.1199985263823607,0.7845144276376987,0.8793524678490401,-0.09483804021134135,0.01319210359835647
WWW Notre Dame,random failure,BA,0.1299976360717037,0.7684713366018989,0.8691825106146522,-0.10071117401275331,0.01317646825076908
WWW Notre Dame,random failure,BA,0.1399998157977951,0.7520380438953855,0.8589766339503084,-0.1069385900549229,0.013408597334508538
WWW Notre Dame,random failure,BA,0.149998925487138,0.7346974018278998,0.848744354969929,-0.11404695314202917,0.012529301347529782
WWW Notre Dame,random failure,BA,0.159998035176481,0.7182911254447715,0.8384789195926675,-0.12018779414789604,0.01367841417069472
WWW Notre Dame,random failure,BA,0.169997144865824,0.7022090449422681,0.828177411283613,-0.1259683663413449,0.014759636005997072
WWW Notre Dame,random failure,BA,0.1799993245919153,0.6859949528595857,0.8178333829655943,-0.1318384301060086,0.014655222583637339
WWW Notre Dame,random failure,BA,0.1899984342812583,0.6706654918659375,0.8074769209987445,-0.13681142913280697,0.014097438326711823
WWW Notre Dame,random failure,BA,0.1999975439706013,0.6538901970656589,0.7970782460266047,-0.14318804896094584,0.013009210517582508
WWW Notre Dame,random failure,BA,0.2099997236966926,0.6361171403221697,0.7866385860638752,-0.15052144574170545,0.013445750281873227
WWW Notre Dame,random failure,BA,0.2199988333860356,0.6198942986347546,0.7761519545388957,-0.1562576559041411,0.011549925037292057
WWW Notre Dame,random failure,BA,0.2299979430753786,0.6042727236445021,0.765607759824885,-0.16133503618038292,0.011250560211905826
WWW Notre Dame,random failure,BA,0.2399970527647215,0.5893290127682829,0.7550287201937806,-0.16569970742549778,0.00991351623794514
WWW Notre Dame,random failure,BA,0.2499992324908129,0.5743074764604932,0.7444275762980882,-0.17012009983759502,0.010190771918267722
WWW Notre Dame,random failure,BA,0.2599983421801559,0.5574864381126642,0.7337725532574625,-0.1762861151447983,0.012493926896403239
WWW Notre Dame,random failure,BA,0.2699974518694988,0.5425781861608884,0.7230008688203997,-0.18042268265951134,0.011912550211240363
WWW Notre Dame,random failure,BA,0.2799996315955902,0.5279132346214184,0.7122456090799407,-0.18433237445852235,0.012371253483907328
WWW Notre Dame,random failure,BA,0.2899987412849332,0.5143590223774979,0.7014065373362519,-0.18704751495875405,0.012204593745342402
WWW Notre Dame,random failure,BA,0.2999978509742761,0.4998979212781176,0.690532774177307,-0.19063485289918936,0.012339584251179222
WWW Notre Dame,random failure,BA,0.3099969606636191,0.4846551888226102,0.6795833346125154,-0.1949281457899052,0.013956262624169382
WWW Notre Dame,random failure,BA,0.3199991403897104,0.471415501843557,0.6685574511326903,-0.19714194928913326,0.013840626198179894
WWW Notre Dame,random failure,BA,0.3299982500790534,0.4574853635998022,0.6574741579656708,-0.19998879436586858,0.013762917775291861
WWW Notre Dame,random failure,BA,0.3399973597683964,0.4431565810842756,0.6463884087692532,-0.2032318276849776,0.01514674213910081
WWW Notre Dame,random failure,BA,0.3499995394944877,0.4288712395887379,0.6352366537827459,-0.20636541419400795,0.015070609195967507
WWW Notre Dame,random failure,BA,0.3599986491838307,0.4154700686767221,0.6239817455614943,-0.20851167688477223,0.014446371125888488
WWW Notre Dame,random failure,BA,0.3699977588731737,0.4021402761191051,0.6126658971107883,-0.21052562099168326,0.014418417418853198
WWW Notre Dame,random failure,BA,0.379999938599265,0.3887048742973452,0.6013475926306838,-0.21264271833333864,0.012973541801108865
WWW Notre Dame,random failure,BA,0.389999048288608,0.3744385670296473,0.5898932855226275,-0.21545471849298026,0.012552422944164424
WWW Notre Dame,random failure,BA,0.399998157977951,0.3614248347552721,0.5784016774680791,-0.21697684271280704,0.011925936689329304
WWW Notre Dame,random failure,BA,0.409997267667294,0.3492268112449306,0.5668770665184862,-0.21765025527355564,0.01134283375128059
WWW Notre Dame,random failure,BA,0.4199994473933853,0.3361045531715014,0.5552433157624896,-0.21913876259098825,0.011166376904785046
WWW Notre Dame,random failure,BA,0.4299985570827282,0.3231999607035297,0.5435782506316601,-0.2203782899281304,0.01070918081052054
WWW Notre Dame,random failure,BA,0.4399976667720712,0.3102516202118939,0.5317816344261641,-0.2215300142142702,0.009349250991793208
WWW Notre Dame,random failure,BA,0.4499998464981626,0.2992736293053427,0.5199150213828059,-0.2206413920774632,0.009663806177045936
WWW Notre Dame,random failure,BA,0.4599989561875056,0.2881852705776889,0.5079989807477995,-0.2198137101701106,0.009382411835575154
WWW Notre Dame,random failure,BA,0.4699980658768485,0.2769305158582748,0.4960625243684166,-0.2191320085101418,0.00941882343981807
WWW Notre Dame,random failure,BA,0.4799971755661915,0.2642377559259384,0.4839948239180422,-0.21975706799210382,0.00960601268435907
WWW Notre Dame,random failure,BA,0.4899993552922828,0.2543095640854821,0.4719182203610977,-0.2176086562756156,0.009135974544518031
WWW Notre Dame,random failure,BA,0.4999984649816258,0.2438897058597791,0.4597238808948544,-0.2158341750350753,0.009136680392626582
WWW Notre Dame,random failure,BA,0.5099975746709688,0.2331531733434849,0.4474113450137997,-0.2142581716703148,0.009133845625244719
WWW Notre Dame,random failure,BA,0.5199997543970601,0.2233178501146658,0.4351037211915427,-0.21178587107687694,0.009059069087625025
WWW Notre Dame,random failure,BA,0.5299988640864031,0.2127328239119022,0.4227396086931161,-0.2100067847812139,0.00924949429530218
WWW Notre Dame,random failure,BA,0.5399979737757461,0.2021270749610872,0.4103397302665714,-0.2082126553054842,0.009525944336751056
WWW Notre Dame,random failure,BA,0.5499970834650891,0.1932879786571044,0.3979237341470978,-0.2046357554899934,0.008470710051624758
WWW Notre Dame,random failure,BA,0.5599992631911804,0.1841027357097464,0.3853861645723899,-0.2012834288626435,0.008837242062250025
WWW Notre Dame,random failure,BA,0.5699983728805234,0.1760076628117238,0.3727838172222922,-0.1967761544105684,0.008627277745270459
WWW Notre Dame,random failure,BA,0.5799974825698664,0.1668133632559582,0.3601360333283189,-0.1933226700723607,0.008278589925767927
WWW Notre Dame,random failure,BA,0.5899996622959577,0.1574727764491341,0.3474540185246017,-0.18998124207546763,0.009083381274164075
WWW Notre Dame,random failure,BA,0.5999987719853007,0.1489489729192058,0.3347380798148153,-0.18578910689560948,0.00967717478139266
WWW Notre Dame,random failure,BA,0.6099978816746436,0.1404884121462934,0.3219558283112648,-0.1814674161649714,0.009089755635741825
WWW Notre Dame,random failure,BA,0.6199969913639867,0.1327612831525593,0.3092478716970242,-0.17648658854446492,0.008099989145771334
WWW Notre Dame,random failure,BA,0.629999171090078,0.1251119795903957,0.2964059079787185,-0.17129392838832283,0.008925064575977047
WWW Notre Dame,random failure,BA,0.6399982807794209,0.1175093405868068,0.2835941841223839,-0.16608484353557712,0.008270049463266867
WWW Notre Dame,random failure,BA,0.6499973904687639,0.1091253772307654,0.2707181429961717,-0.1615927657654063,0.009162141155821235
WWW Notre Dame,random failure,BA,0.6599995701948552,0.1014105283840247,0.2578899944432334,-0.1564794660592087,0.00875858429937377
WWW Notre Dame,random failure,BA,0.6699986798841983,0.093046673768685,0.2449832529495378,-0.1519365791808528,0.007830653689238968
WWW Notre Dame,random failure,BA,0.6799977895735412,0.0865819438858683,0.2321753666391387,-0.14559342275327042,0.008113722098923297
WWW Notre Dame,random failure,BA,0.6899999692996325,0.0801660275873502,0.2194505248227821,-0.1392844972354319,0.0077799832700123995
WWW Notre Dame,random failure,BA,0.6999990789889755,0.0742443872053148,0.2067212314531405,-0.1324768442478257,0.00806750740575211
WWW Notre Dame,random failure,BA,0.7099981886783184,0.0691892646954984,0.194033230077764,-0.1248439653822656,0.008194753657039316
WWW Notre Dame,random failure,BA,0.7199972983676615,0.0637479315627408,0.1815113176904727,-0.1177633861277319,0.008289341577898818
WWW Notre Dame,random failure,BA,0.7299994780937528,0.0575872888198471,0.1689668405330812,-0.1113795517132341,0.008242658569587055
WWW Notre Dame,random failure,BA,0.7399985877830958,0.052865418799063,0.1565523794319818,-0.1036869606329188,0.008070634962840023
WWW Notre Dame,random failure,BA,0.7499976974724387,0.0476729121447583,0.144472398834614,-0.09679948668985569,0.007481400119822652
WWW Notre Dame,random failure,BA,0.75999987719853,0.0432568177841088,0.1325299558835719,-0.08927313809946308,0.0069564476976615025
WWW Notre Dame,random failure,BA,0.769998986887873,0.0383665562476782,0.1206731669578085,-0.08230661071013029,0.005756469437350838
WWW Notre Dame,random failure,BA,0.7799980965772161,0.0336861317229967,0.1091685112470796,-0.0754823795240829,0.005145196830586896
WWW Notre Dame,random failure,BA,0.789997206266559,0.0292873830699753,0.0980262733744923,-0.06873889030451699,0.004887672431246577
WWW Notre Dame,random failure,BA,0.7999993859926503,0.0256114745693505,0.087153891732084,-0.0615424171627335,0.004322915450404563
WWW Notre Dame,random failure,BA,0.8099984956819933,0.022175642942446,0.0766192141319931,-0.0544435711895471,0.004007673027539213
WWW Notre Dame,random failure,BA,0.8199976053713363,0.0192261051364784,0.0667059119697662,-0.047479806833287806,0.0035736173244867663
WWW Notre Dame,random failure,BA,0.8299997850974277,0.0159380957790064,0.0571648517632756,-0.0412267559842692,0.0034079605781485544
WWW Notre Dame,random failure,BA,0.8399988947867706,0.0136305026571168,0.0480483776390803,-0.0344178749819635,0.00316668377404189
WWW Notre Dame,random failure,BA,0.8499980044761136,0.0112829990574987,0.0394880406718468,-0.0282050416143481,0.003043599192017114
WWW Notre Dame,random failure,BA,0.8599971141654565,0.0094022945454657,0.0317500130476561,-0.022347718502190403,0.002903951362896211
WWW Notre Dame,random failure,BA,0.8699992938915478,0.0075304931400028,0.0248296897113858,-0.017299196571383,0.0028499308017815184
